col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
-1.24267,0.12844,0.151478,0.673535,0.701773,-0.232273,0.304481,-0.271281,1.17978,-2.04121,0.167445,0.130499,-1.34127,-0.132473
-0.0738161,-1.13696,1.40117,-3.86868,3.28764,-4.11574,0.175939,-0.337706,-0.0277148,-0.0376391,0.58084,-0.191582,-0.63359,0.51039
-0.403451,-0.275072,-0.10199,0.705268,-0.255228,0.133447,0.105542,-0.428721,0.712534,-0.498805,0.377231,0.0512223,-0.229293,0.659243
1.04918,0.373984,-0.149056,0.28904,0.117035,0.259858,0.576963,0.0035459,-0.0993176,0.743595,-0.741096,-0.167753,0.303282,-0.472233
-0.318182,-0.363694,-0.04998,0.537525,-0.100347,0.00319814,0.0971053,-0.432437,-0.208551,0.574666,0.388613,0.0417383,-0.251444,0.617839
-0.182362,-0.850041,0.862629,-2.20253,2.006,-2.54399,0.145563,-0.375219,-0.349887,0.499055,0.513367,-0.107811,-0.243157,0.624799
-0.135662,-0.791094,0.762643,-1.97398,1.83131,-2.3456,0.142085,-0.379196,-0.311062,0.484121,0.491529,-0.0869168,-0.740352,0.38622
-0.596739,-0.403744,0.219938,-0.588352,-0.909981,0.347585,-1.55886,2.49279,-0.693091,-0.397309,-0.977079,0.274806,0.794254,-2.29699
1.1618,0.520336,0.0520808,-1.62665,0.0172556,0.402545,0.680697,0.106082,-0.0836573,0.726539,-0.885547,0.0185729,0.286356,-0.483491
1.26209,0.622791,0.0282253,-1.63844,-0.0989167,0.542389,0.719037,0.143126,-0.107597,0.756029,-0.9689,0.0441062,0.182801,-0.583994
-0.205687,-0.31395,0.00487958,0.383772,0.0122528,-0.126306,0.103137,-0.426322,-0.265055,0.600818,0.394817,0.0387535,-0.382214,0.476113
1.02908,0.376922,-0.0772047,-0.372575,0.108559,0.271336,0.630221,0.0557887,-0.0716612,0.704519,-0.838372,-0.107961,0.368965,-0.402096
-1.35641,-0.863019,0.0699718,0.772592,-0.799169,0.218,-2.17702,1.86625,0.783177,-1.94299,0.420534,0.101812,0.543808,-2.52423
0.346819,0.201256,-0.120549,0.566621,-0.282687,0.161255,-0.104597,0.384065,-0.407168,0.590586,-0.374545,0.0362297,-0.981563,0.220616
1.10293,0.447917,-0.132181,-0.055168,0.0401746,0.350119,0.641151,0.067024,-0.105099,0.734117,-0.881107,-0.125347,0.283142,-0.481533
1.16473,0.513896,0.0630847,-1.65683,0.0410388,0.374773,0.674621,0.0996931,-0.0742229,0.711425,-0.867897,0.0163511,0.291454,-0.478182
1.16359,0.550314,0.00728499,-1.50628,-0.0851637,0.522413,0.713836,0.137541,-0.0705907,0.713589,-0.973804,0.0301758,0.273081,-0.499415
-0.108156,-0.148992,-0.011851,0.529301,-0.152312,0.00358178,0.114943,-0.413349,0.608482,-0.42098,0.391416,0.041892,-0.303713,0.706697
-1.31343,0.154249,0.123521,0.674481,0.671928,-0.248006,0.300627,-0.264055,0.689996,-1.35673,0.155846,0.140692,-0.760032,0.411197
-1.25391,0.198015,0.082737,0.708658,0.473426,0.0470458,0.308865,-0.280839,1.1677,-1.99747,0.156423,0.161832,-1.76813,-0.55801
-0.9732,-0.45327,0.0910753,0.745556,-0.851783,0.266201,-2.21899,1.88203,-1.25051,0.812122,0.425627,0.0967425,1.11594,-1.63317
-0.452397,-0.298226,-0.0697292,0.604114,-0.183838,0.026636,0.110462,-0.426091,1.00487,-0.845964,0.379564,0.0439366,-0.255115,0.656019
-1.31204,-0.879437,0.0951738,0.763666,-0.774169,0.224322,-2.17595,1.86354,1.04083,-2.31411,0.431299,0.0950809,0.332183,-2.69192
0.154129,-0.820942,1.13911,-3.06807,2.6533,-3.3316,0.172162,-0.345712,-0.452792,0.549622,0.543866,-0.139274,-1.00301,0.11972
-1.18533,-0.679351,0.118443,0.77962,-0.875577,0.267702,-2.07742,1.76256,-0.420353,-0.3702,0.458889,0.0807689,1.32556,-1.60302
-1.19127,0.265907,0.0606082,0.74348,0.315787,0.217434,0.280251,-0.260848,0.135639,-0.696747,0.167143,0.196828,0.391368,1.40977
1.13495,0.4858,-0.040098,-0.853073,0.0246557,0.382436,0.661544,0.0863832,-0.0797964,0.710867,-0.883407,-0.0510105,0.283508,-0.486402
1.08512,0.40847,-0.081614,-0.256987,0.121431,0.257099,0.617699,0.0441297,-0.103136,0.741751,-0.80734,-0.120586,0.301971,-0.467484
1.09377,0.428103,-0.102853,-0.190501,0.0836987,0.301959,0.626471,0.0524855,-0.101557,0.735913,-0.835133,-0.120284,0.288974,-0.481223
0.0717969,-0.0713793,-0.0624433,0.688861,-0.263181,0.192474,0.0918963,-0.398841,-0.350811,0.727159,0.382232,0.047529,0.0166398,0.146764
-0.21862,-0.267138,-0.0821581,0.644842,-0.188264,0.116356,0.0983423,-0.431943,-0.253522,0.607746,0.382762,0.0531615,-0.383649,0.474281
-0.00999753,-1.22144,1.57911,-4.41378,3.70427,-4.61201,0.0928046,-0.235669,-0.437697,0.415041,0.602785,-0.221349,-0.698206,0.425523
-0.455833,-0.168417,-0.0356124,0.675007,-0.0159476,0.0340401,0.137428,-0.398617,0.0857984,-0.00284998,0.336729,0.068391,-0.288466,0.586584
1.11147,0.891814,-0.189129,0.65609,-0.205086,0.275278,-0.647609,-1.17129,-0.252899,0.106116,1.99867,-0.204526,-1.10874,-0.096212
-0.426432,-0.308159,-0.0457215,0.535726,-0.128474,-0.0321356,0.108868,-0.423603,0.877239,-0.705255,0.384654,0.0422299,-0.142748,0.755782
-1.26072,0.202759,0.0781145,0.709358,0.46309,0.0554042,0.309291,-0.281116,1.12674,-1.93954,0.154721,0.163175,-1.77245,-0.565094
0.584646,0.679882,-0.126184,0.764571,-0.501542,0.346977,-2.13985,0.345562,-0.846724,0.263069,1.93307,-0.250145,0.402594,-2.37017
0.742595,-0.00220831,-0.203119,0.799945,0.0685976,0.293683,-0.147579,-0.705639,-0.130236,0.551802,0.897261,-0.268415,0.561172,-0.206754
-0.291956,-0.325406,-0.130665,0.707792,-0.227795,0.143027,0.0943981,-0.434844,-0.0557829,0.416803,0.370253,0.059549,-0.719641,0.407619
-0.351284,-0.373843,0.0240727,0.338398,0.0922469,-0.188287,0.109953,-0.419556,-0.236663,0.547705,0.387099,0.0385354,-0.231806,0.629108
0.790694,0.279991,-0.0565217,-1.08295,-0.0442936,0.451397,0.68099,0.105812,0.0467325,0.574491,-0.964585,-0.0243032,0.700509,-0.0535987
-0.383155,-0.358141,-0.0375655,0.521917,-0.0981341,-0.0543386,0.091491,-0.430261,1.18948,-1.12036,0.383376,0.0423522,-0.301995,0.845756
-0.407015,-0.14922,-0.0191467,0.597961,0.0271505,0.0428826,0.144033,-0.387138,-0.35228,0.530272,0.336827,0.0813701,-0.231183,0.627073
-0.604418,-0.380321,0.336124,-1.64028,-0.930911,0.38985,-1.55061,2.50182,-0.668685,-0.414633,-0.947829,0.366896,0.856754,-2.23319
0.174588,-0.0228335,-0.0347568,0.619022,-0.219776,0.140706,0.116699,-0.414753,-0.313819,0.664943,0.389298,0.0524546,-0.652976,0.305373
-0.48248,-0.222912,-0.0387703,0.588949,-0.0715347,0.0182855,0.129586,-0.402384,0.561252,-0.441452,0.356891,0.0643042,-0.0874169,0.798131
-0.443008,-0.283498,-0.125734,0.704407,-0.259623,0.100427,0.107017,-0.427955,1.09023,-0.930459,0.364387,0.0564195,-0.614606,0.539458
1.0432,0.356224,-0.114471,0.151461,0.176914,0.193569,0.536266,-0.0349486,-0.12149,0.777629,-0.636711,-0.170743,0.314569,-0.459019
-0.393299,-0.304389,-0.0380612,0.514754,-0.109215,-0.0443245,0.108152,-0.426085,0.707714,-0.530533,0.384046,0.0417566,-0.218913,0.652892
0.00144805,-0.114189,-0.0780915,0.69156,-0.250926,0.188953,0.108849,-0.421821,-0.296555,0.675034,0.385172,0.0570808,-0.555386,0.33354
-0.266461,-0.522371,0.299447,-0.514907,0.723499,-0.972537,0.103937,-0.422013,-0.270413,0.529589,0.464643,-0.0171583,-0.254733,0.61048
-1.34016,0.227983,0.0624738,0.768914,0.315434,0.210463,0.257375,-0.245238,0.62961,-1.23464,0.189744,0.192374,0.749788,1.83718
-0.482661,-0.26155,-0.0412118,0.681639,-0.0429168,-0.049432,0.12475,-0.408162,0.673088,-0.553498,0.36076,0.0419186,-0.12194,0.76958
0.949667,0.346929,-0.109704,-0.338718,0.0277326,0.360408,0.666665,0.0915765,-0.0348763,0.662255,-0.940436,-0.0954129,0.466331,-0.297142
0.957942,0.31233,-0.0764666,-0.273623,0.159666,0.208666,0.590819,0.0189708,-0.0736976,0.713866,-0.75754,-0.130509,0.448066,-0.315774
-0.436496,-0.275214,-0.0776834,0.636079,-0.206855,0.057949,0.104078,-0.431189,0.933202,-0.836797,0.374383,0.0490372,-0.205766,0.7038
-0.881319,-0.631573,0.221457,-0.497464,-0.797162,0.205803,-1.62028,2.43285,-0.604441,-0.494774,-0.86544,0.238733,1.10735,-1.98247
-0.268943,-0.282334,-0.0832536,0.689174,-0.243818,0.139197,-0.108272,-0.222605,0.183649,0.100618,0.3792,0.0463073,-0.214662,0.770178
-0.669251,-0.447677,0.287739,-1.13086,-0.871162,0.310634,-1.59042,2.46381,-0.679271,-0.405441,-0.887434,0.307214,0.903598,-2.1832
1.30259,0.609508,-0.0152426,-1.00455,0.00686125,0.410916,0.676777,0.102549,-0.15428,0.798992,-0.893367,-0.0321358,0.0963709,-0.673991
-0.109279,-0.0990764,-0.0603939,0.635606,-0.211067,0.11975,0.175866,-0.471209,1.55247,-1.65002,0.350749,-0.00111312,-4.93063,-3.70674
0.459126,0.424129,-0.130179,0.4745,-0.277806,0.177848,0.300366,-0.23607,0.165861,-0.17491,-0.144376,-0.00733218,-0.768939,0.313868
-0.127202,-0.0750255,-0.0683888,0.684197,-0.28762,0.151535,-1.47159,1.178,0.486758,-0.227198,0.365471,0.0531783,-0.318349,0.575184
-0.380511,-0.223286,0.00684013,0.53973,0.0897357,-0.0995848,0.135568,-0.397346,-0.165722,0.364352,0.35467,0.0535535,-0.312081,0.551626
0.0745374,-0.226143,0.164601,-0.00719978,0.273595,-0.459921,0.121743,-0.407493,-0.297464,0.595177,0.415812,0.0150604,-0.538737,0.433177
0.397226,0.967435,-0.156357,0.611685,-0.323581,0.171723,-0.134613,-0.636152,-0.525306,1.3745,0.744277,-0.0735773,0.278964,1.58765
-0.455212,-0.0973367,-0.0327982,0.662747,0.00651816,0.115293,0.152756,-0.378939,-0.381784,0.506516,0.320397,0.0961789,-0.19145,0.666745
-0.283093,-0.651522,0.349097,-0.177368,1.01803,-1.35688,0.116692,-0.408667,-0.290048,0.526268,0.431535,-0.0993736,-0.223746,0.653788
-0.319791,-0.378129,-0.0289494,0.468312,-0.0448328,-0.0616221,0.0981617,-0.430963,-0.214145,0.577573,0.391774,0.0387648,-0.264264,0.598093
-0.686141,-0.120503,-0.0449894,0.667022,-0.0510463,0.0896791,0.16126,-0.375418,0.915837,-0.978672,0.316023,0.0929183,-0.0608505,0.879565
0.860267,0.247701,-0.194246,0.541231,0.142514,0.23775,0.446229,-0.124958,-0.02538,0.655785,-0.480817,-0.215017,0.51782,-0.25363
-0.406238,-0.243737,-0.0440149,0.676121,-0.0442701,-0.00913339,0.100514,-0.385089,0.220657,-0.0284686,0.360175,0.0488904,-0.205398,0.670043
1.18523,0.512318,-0.104013,-0.304597,0.0124118,0.387941,0.672871,0.0971851,-0.111134,0.740546,-0.931381,-0.0933269,0.199328,-0.570267
1.29008,0.607845,-0.0115196,-1.08663,-0.0159111,0.436814,0.695285,0.120633,-0.15471,0.806473,-0.932559,-0.0178073,0.105759,-0.666041
-0.517873,-0.330136,0.298273,-1.25137,-0.918921,0.373195,-1.56134,2.49113,-0.711822,-0.373385,-0.933291,0.330507,0.742259,-2.34873
-0.977999,0.118104,-0.00239168,0.73521,0.13314,0.168992,0.225952,-0.310331,0.696575,-1.06169,0.234683,0.156908,0.30258,1.21492
-0.117192,-0.855072,0.883247,-2.33541,2.10894,-2.68153,0.148364,-0.371774,-0.329033,0.473064,0.507893,-0.106733,-0.737904,0.389218
0.0871215,-0.403206,-0.498802,0.52536,0.348802,0.848317,0.117094,-0.385799,-0.610214,0.905357,0.305834,-1.35889,-0.13924,0.900375
1.17072,0.480313,-0.199682,0.533972,0.0761818,0.318888,0.565556,-0.0100982,-0.109456,0.728796,-0.726606,-0.186109,0.132526,-0.661197
-0.31921,-0.272022,-0.0949876,0.682571,-0.228607,0.131904,0.104879,-0.431793,0.265659,0.0224004,0.378863,0.0498448,-0.449358,0.427377
-0.933751,-0.670651,0.100787,0.769482,-0.837396,0.287608,-1.44931,1.12667,-1.17323,0.456221,0.449962,0.0948836,0.712584,-2.11843
1.11891,0.409649,-0.134748,0.27318,0.161833,0.221321,0.53383,-0.0402525,-0.116719,0.770887,-0.62491,-0.172356,0.179035,-0.623342
-0.317668,-0.459204,0.151871,-0.0298486,0.391196,-0.566461,0.112706,-0.414856,-0.254743,0.550862,0.408996,0.00977981,-0.241301,0.621897
-0.786804,0.393954,0.438208,0.776795,-0.106795,0.00130653,0.271457,-0.261776,-0.41213,-0.169562,0.15202,-0.114526,0.334808,1.36093
0.981197,0.394339,-0.0243095,-1.13337,-0.00467547,0.412981,0.681662,0.106514,-0.0230904,0.655072,-0.934966,-0.0215223,0.472241,-0.291699
-0.515605,-0.267019,-0.0469694,0.670041,-0.0382935,-0.0913855,0.121865,-0.411858,0.991988,-0.965426,0.353763,0.0419566,-0.283419,0.74399
-0.238301,-0.270096,-0.0785009,0.63443,-0.182635,0.102534,0.0996395,-0.431867,-0.146622,0.47953,0.382462,0.0516941,-0.392877,0.468518
-0.483169,-0.20617,-0.0277149,0.60916,-0.0172944,-0.00435941,0.138048,-0.397763,0.369087,-0.250994,0.348206,0.0623624,-0.242117,0.639728
-0.245326,-0.632233,0.449962,-0.967554,1.05831,-1.39625,0.12401,-0.401154,-0.279473,0.525087,0.456877,-0.0396479,-0.255133,0.607714
-0.377453,-0.223966,-0.0327612,0.558514,-0.0504782,0.0195663,0.125442,-0.406387,0.0542128,0.157837,0.361594,0.0637727,-0.248268,0.622897
-0.447575,-0.267933,-0.102121,0.70608,-0.261319,0.121489,0.104314,-0.431162,0.973946,-0.8568,0.372147,0.05218,-0.210166,0.705272
0.907041,0.468337,-0.0625469,-0.723221,-0.0410669,0.380341,0.64336,0.171475,0.891109,-0.398473,-0.958729,-0.0550409,0.354831,0.00823171
-0.0652058,-0.11131,-0.0458629,0.645958,-0.244788,0.12494,-0.139446,-0.162684,0.372804,-0.135805,0.384459,0.0478776,-0.289186,0.679015
1.24662,0.539669,-0.0607376,-0.472107,0.075782,0.31966,0.642475,0.0689327,-0.155527,0.796922,-0.84163,-0.0925411,0.133075,-0.636616
-0.318724,-0.555585,0.19726,0.187573,0.649313,-0.896205,0.111274,-0.415879,-0.266929,0.539129,0.410316,-0.057998,-0.246255,0.615641
-0.422439,-0.290957,0.313883,-1.13121,-0.838819,0.282455,-1.5922,2.46196,-0.769219,-0.307292,-0.851035,0.305519,0.614967,-2.48135
-0.343578,-0.284878,-0.0719508,0.614962,-0.179625,0.0611974,0.104436,-0.428278,0.416638,-0.168792,0.382044,0.0480373,-0.272255,0.607927
0.839889,0.235345,-0.0715104,-0.412735,0.147175,0.218776,0.612531,0.0390843,-0.0137843,0.646649,-0.8132,-0.114056,0.585538,-0.179898
-0.510849,-0.30477,-0.0365296,0.661956,0.0462542,-0.204208,0.125422,-0.407631,1.03307,-0.966044,0.353105,0.0289309,-0.514813,0.644357
-0.419343,-0.326199,-0.0553916,0.584892,-0.169319,0.00577725,0.101502,-0.424788,0.983551,-0.836467,0.384121,0.0382334,-0.275945,0.825133
1.15362,0.507858,0.033921,-1.44803,0.028072,0.385744,0.678877,0.10422,-0.086731,0.727777,-0.890451,0.00127215,0.287956,-0.481079
-1.88054,2.75636,-0.120893,0.93996,1.14676,1.10491,-0.161012,-0.706245,-7.68266,-6.14385,0.450885,0.709775,-0.0270263,0.950763
0.652938,0.625365,-0.208854,0.661198,-0.1892,0.221139,-0.675469,-1.17434,0.252259,-0.485857,1.98696,-0.229777,-1.3146,-0.277059
-0.365877,-0.277208,-0.0921874,0.675357,-0.228127,0.113232,0.104323,-0.428587,0.520174,-0.277685,0.379418,0.0508324,-0.244112,0.638715
0.765582,0.720875,0.0087636,-0.825836,-0.339188,0.436846,-0.265541,0.381715,-0.400209,0.42316,-0.166012,-0.0290834,0.0440356,-1.61993
-0.824203,-0.589438,0.178628,-0.160728,-0.820991,0.232386,-1.63262,2.42097,-0.637236,-0.459797,-0.850225,0.212088,1.0338,-2.05287
-0.305843,-0.27783,-0.0767036,0.690946,-0.257254,0.13909,0.106167,-0.435388,0.361366,-0.114685,0.377844,0.0367659,-0.454589,0.537441
-0.172875,-0.886293,0.929195,-2.40299,2.16079,-2.73035,0.149041,-0.371003,-0.357025,0.489634,0.522632,-0.118599,-0.244797,0.621924
0.889216,0.30817,0.00852355,-1.25527,0.0858,0.305518,0.65161,0.0774795,0.00161087,0.626841,-0.864885,-0.0307006,0.575335,-0.190783
-0.380849,-0.290439,-0.0717541,0.613823,-0.183056,0.0531432,0.0847511,-0.404678,0.609754,-0.382257,0.381364,0.0457948,-0.281521,0.559
-0.0870177,0.207889,-0.0797586,0.667371,-0.318421,0.163283,0.0661734,-0.418974,-0.995774,1.9741,0.375299,0.0325181,-0.138298,1.19897
-0.530279,-0.189141,-0.0411432,0.611678,-0.0740857,0.0471323,0.136569,-0.398198,0.632264,-0.580769,0.344897,0.0724219,-0.113595,0.775523
-0.823609,0.490941,0.0733261,0.741243,0.317866,0.270274,0.290021,-0.242592,-0.122498,-0.407109,0.178244,0.217704,0.181516,1.08612
-0.0629986,-0.0918652,-0.0738346,0.690136,-0.267805,0.169756,0.113775,-0.417644,0.227152,0.0620271,0.38336,0.0550705,-0.458245,0.439241
-0.430751,-0.272804,-0.100145,0.694906,-0.251247,0.127509,-1.35138,1.03366,0.84464,-0.654924,0.366634,0.0484692,1.00789,-1.74476
-0.906484,-0.583692,0.277034,-1.3566,-0.942291,0.388682,-1.57213,2.48068,-0.563932,-0.535043,-0.951716,0.336571,1.19887,-1.88006
-0.0721975,-0.143004,-0.092172,0.688423,-0.241271,0.149179,0.108618,-0.418141,0.483405,-0.258645,0.3805,0.0630148,-0.772166,0.344608
0.293986,0.795154,0.394574,-3.57816,-1.00116,0.75876,-2.59053,1.52554,-1.23421,0.263403,1.34862,0.235387,0.508464,-2.3783
-0.219712,-0.266203,-0.085599,0.654823,-0.195968,0.125618,0.098395,-0.431922,-0.251032,0.609512,0.38252,0.0535718,-0.384175,0.47374
-1.29741,0.233656,0.040464,0.731715,0.3813,0.121666,0.295935,-0.268017,0.822644,-1.50115,0.151851,0.190057,-0.752242,0.425947
-0.554895,-0.337961,0.284702,-1.27511,-0.970658,0.432875,-1.55014,2.50292,-0.705778,-0.37432,-0.966502,0.341273,0.789338,-2.29537
-0.0942356,-0.11189,-0.0746,0.6983,-0.258691,0.171744,0.110706,-0.415927,0.551286,-0.337287,0.388948,0.0574773,-0.446567,0.460077
-0.378543,-0.29439,-0.0858434,0.699922,-0.260691,0.126529,0.101915,-0.429959,0.772783,-0.589712,0.379388,0.041296,-0.305364,0.748804
1.08963,0.417195,-0.0708735,-0.392761,0.114953,0.269451,0.626722,0.0520785,-0.0905623,0.727293,-0.820734,-0.105341,0.284126,-0.496383
-0.021181,-0.168665,0.0798793,0.265985,0.0482224,-0.202804,-1.10401,0.800287,-0.789769,1.31259,0.411369,0.0158029,-0.510692,0.521344
-0.261689,-0.300397,-0.0577369,0.597223,-0.170784,0.0542126,0.100335,-0.432419,0.123129,0.167761,0.38142,0.0404224,-0.428826,0.5986
0.391598,0.997856,0.376509,-3.54456,-0.921219,0.749601,-2.35868,1.29298,-1.14275,0.357821,1.33031,0.19658,0.609329,-2.39769
-0.191951,-0.270848,-0.0635352,0.659229,-0.220655,0.126961,0.106484,-0.43502,-0.218357,0.566758,0.378486,0.0343574,0.537582,0.413753
-0.0103439,-0.0929063,-0.0641956,0.683755,-0.273641,0.180009,-0.94669,0.62777,-0.675739,1.19592,0.387227,0.0412477,-0.615254,0.468897
0.725255,0.510858,-0.132188,0.629021,-0.26167,0.217069,0.0845222,-0.450796,-0.284952,0.304707,0.37117,-0.041476,-0.945944,0.0421124
-0.353203,-0.180001,-0.0424507,0.6108,-0.0530667,0.0856397,0.131024,-0.399955,-0.318247,0.556239,0.350294,0.0760983,-0.276685,0.581446
-0.417207,-0.24714,-0.122273,0.708332,-0.260729,0.104031,0.0951101,-0.43722,1.00149,-0.990007,0.355445,0.0638161,-0.512403,0.645844
1.0281,0.32788,-0.110624,0.224803,0.220693,0.149397,0.473879,-0.0974172,-0.0992246,0.756658,-0.490589,-0.188208,0.325941,-0.455596
-0.872151,-0.572835,0.335599,-1.69404,-0.888232,0.330933,-1.57599,2.47687,-0.573515,-0.520331,-0.915835,0.357959,1.16574,-1.91934
0.952237,0.378824,0.0363499,-1.61645,0.0179749,0.392991,0.677467,0.103267,-0.0105362,0.645306,-0.904512,0.0139629,0.52724,-0.235827
-0.410209,-0.281577,-0.0924438,0.675896,-0.233557,0.10369,0.105886,-0.427175,0.757051,-0.550969,0.378674,0.0502002,-0.176344,0.710719
-0.343812,-0.27605,-0.0920705,0.674282,-0.224885,0.117712,0.104513,-0.429638,0.400684,-0.135088,0.379618,0.0503267,-0.323611,0.556182
-0.219085,-0.285501,-0.0593457,0.574158,-0.134225,0.0505496,0.101302,-0.428761,-0.24299,0.615877,0.387558,0.0483291,-0.386399,0.471637
1.29818,0.609579,0.0249081,-1.3554,-0.00664323,0.430057,0.703545,0.127369,-0.126013,0.772295,-0.93324,0.00646121,0.112564,-0.663548
-0.0023735,-1.19405,1.63197,-4.41985,3.67457,-4.59446,0.178002,-0.323774,-0.612324,0.615584,0.621795,-0.244471,-0.119752,0.887172
-0.221718,-0.276708,-0.0761062,0.624348,-0.172784,0.0971978,0.100414,-0.429808,-0.240281,0.61757,0.385274,0.051064,-0.386788,0.471172
-0.245854,-0.715493,0.513489,-0.758205,1.36583,-1.77405,0.12153,-0.401739,-0.317862,0.515643,0.464023,-0.11556,-0.229229,0.649687
1.10373,0.449337,-0.105209,-0.270927,0.0434547,0.348622,0.655032,0.0802845,-0.100166,0.733007,-0.89958,-0.104109,0.281619,-0.488025
-0.534347,0.338843,-0.0865558,0.743834,0.0305856,0.353398,0.046305,-0.488179,-1.74202,-0.737285,0.395944,0.177522,-0.168922,0.77618
-1.32413,0.194088,0.0898376,0.681673,0.550136,-0.093246,0.315389,-0.280994,0.728676,-1.40108,0.143602,0.145124,-1.81043,-0.628843
-0.823927,-0.591621,0.181809,-0.170583,-0.812956,0.223227,-1.6325,2.42119,-0.635377,-0.463061,-0.849678,0.211648,1.03247,-2.05489
-0.425664,-0.29331,-0.0689421,0.606112,-0.182124,0.0339668,0.106918,-0.425774,0.86027,-0.688983,0.380917,0.0464829,-0.146676,0.751315
-0.274443,-0.531132,0.258745,-0.395323,0.618762,-0.864577,0.113898,-0.413068,-0.25036,0.542618,0.430719,-0.00824058,-0.263636,0.600969
-1.3012,0.153545,0.124074,0.677131,0.667,-0.234783,0.299727,-0.264039,0.733903,-1.41983,0.157746,0.142138,-0.758743,0.415911
-0.427961,-0.331412,-0.101937,0.69947,-0.234147,0.105302,0.100782,-0.429935,1.30725,-1.23464,0.37921,0.0453987,-0.832537,0.378888
-0.649095,0.329115,-0.083409,0.746184,0.0149009,0.330071,0.0480473,-0.484078,-1.11576,-1.46981,0.396039,0.17424,0.0373255,1.00308
-0.240588,-0.337728,0.0485392,0.393269,0.177225,-0.297775,-0.0246556,-0.278159,-0.28115,0.591378,0.389955,0.0183051,-0.243955,0.370603
1.03683,0.433053,-0.0432656,-0.971295,-0.0142556,0.423726,0.68979,0.114432,-0.0527972,0.688967,-0.955613,-0.0314384,0.390541,-0.377651
0.825158,0.299016,-0.00326573,-1.43255,-0.0161402,0.426047,0.676587,0.102012,0.036965,0.593206,-0.928451,0.00255965,0.668158,-0.0902053
-0.449354,-0.294766,-0.0702721,0.606475,-0.185122,0.0274431,0.107331,-0.425326,0.997852,-0.852995,0.379586,0.0466677,-0.131754,0.785905
-0.221963,-0.0182123,0.13635,-0.495878,-0.891427,0.397327,-1.88417,1.81917,-0.84748,-0.354156,0.107995,0.133023,0.354355,-2.51725
1.12631,0.440964,-0.10856,-0.073557,0.0869469,0.294447,0.64316,0.0689671,-0.126089,0.771806,-0.869924,-0.124949,0.235344,-0.536706
0.822893,0.288911,-0.0394364,-1.12421,-0.0139193,0.417515,0.681405,0.105473,0.0460829,0.575163,-0.954167,-0.0228662,0.65779,-0.102948
-0.222229,-0.668293,0.536313,-1.23721,1.25838,-1.63745,0.124218,-0.399529,-0.297246,0.519276,0.477146,-0.0556489,-0.263232,0.605098
1.01062,0.344385,-0.0701314,-0.285332,0.15581,0.213086,0.605517,0.0323025,-0.0808429,0.721132,-0.78153,-0.124852,0.390982,-0.375403
-0.359432,-0.286863,-0.0838446,0.708858,-0.231114,0.124402,0.0922022,-0.430226,1.48623,-1.61002,0.382666,0.0595049,-0.160437,0.896944
-1.27038,0.130934,0.153136,0.65893,0.722696,-0.272031,0.31315,-0.277532,1.0274,-1.8379,0.159106,0.119322,-1.77839,-0.575817
0.092539,-0.118208,-0.167638,0.795032,-0.0520697,0.221736,0.0629077,-0.470963,0.290076,0.204169,0.425155,-0.0906496,-0.311409,0.538149
-0.27989,-0.280218,-0.0867873,0.686441,-0.245569,0.1352,0.101034,-0.432381,0.132493,0.171396,0.377528,0.0449645,-0.329706,0.6787
0.912196,0.363311,-0.0191448,-1.31277,-0.03657,0.45315,0.675084,0.0998547,0.0167406,0.608859,-0.923706,-0.00447864,0.570401,-0.189757
0.776589,0.2425,-0.061212,-0.863225,0.0389016,0.351863,0.651519,0.0773897,0.0338892,0.588275,-0.90318,-0.0587622,0.685304,-0.0766635
-0.00236945,-0.0860249,-0.0659928,0.687498,-0.263026,0.179405,0.0895669,-0.396271,0.0560048,0.245386,0.385323,0.0532264,-0.543353,0.383306
-0.442445,-0.275807,-0.102584,0.706728,-0.260753,0.124531,0.105254,-0.427752,0.93006,-0.765068,0.375819,0.0520071,-0.131381,0.77096
-0.254517,-0.265827,-0.0858825,0.68795,-0.131661,0.111434,0.103143,-0.447556,1.54592,-1.49507,0.401644,-0.0126024,-0.690327,0.0453723
-0.200868,-0.299345,-0.00417126,0.414532,-0.0109697,-0.0975486,0.0999641,-0.429591,-0.285509,0.585648,0.390987,0.0419415,-0.37737,0.480914
-0.241876,-0.382588,0.0717451,0.173613,0.166818,-0.320723,0.0732952,-0.455297,-0.204774,0.506294,0.4698,0.00988847,-0.220984,0.676955
-0.311165,-0.408491,0.0279863,0.29763,0.0862721,-0.220265,0.101231,-0.427353,-0.222267,0.572617,0.399594,0.0293851,-0.263192,0.599424
-0.389542,-0.361722,0.0292788,0.650992,0.136452,-0.274144,0.112859,-0.415467,1.11575,-1.16613,0.38716,0.00219764,-0.172351,0.7473
-0.234119,-0.379059,0.0740046,0.424144,0.281651,-0.435487,0.111896,-0.416771,-0.285265,0.592332,0.39438,-0.00656977,-0.363806,0.494961
-1.26889,0.232968,0.0401894,0.740739,0.357902,0.169599,0.293972,-0.268421,1.00775,-1.75369,0.15705,0.194945,-0.775924,0.414619
-0.433078,-0.28122,-0.0995101,0.696137,-0.25157,0.117591,0.106665,-0.426605,0.874104,-0.679234,0.377587,0.0508776,-0.146196,0.741615
-0.349201,-0.201973,-0.0131676,0.577192,0.0364694,-0.0239133,0.131318,-0.399314,-0.332075,0.547954,0.352426,0.0631831,-0.274274,0.584017
